,dayofmonth,day,hour,temp,pressure,humidity,wind,visibility,dew_point,energy
1208,3,4,2,2.44,743.69,92.5,5.58,40.5,1.32,210
1209,3,4,3,2.18,743.15,96.0,5.42,48.75,1.58,300
1210,3,4,4,3.2,742.63,94.33,5.58,31.83,2.35,280
1211,3,4,5,4.11,742.52,88.25,5.42,40.0,2.32,250
1212,3,4,6,4.02,742.87,85.5,5.58,35.42,1.8,230
1213,3,4,7,3.29,743.27,90.67,4.58,26.5,1.88,320
1214,3,4,8,3.29,743.75,93.0,4.42,25.5,2.25,390
1215,3,4,9,3.7,744.46,93.4,5.0,29.0,2.68,480
1216,3,4,10,3.74,745.62,91.92,5.42,27.33,2.51,460
1217,3,4,11,4.42,746.92,87.33,5.58,24.58,2.43,400
1218,3,4,12,5.98,747.7,79.8,5.4,30.4,2.62,410
1219,3,4,13,6.67,748.1,74.0,6.0,40.0,2.27,180
1220,3,4,14,6.43,748.38,76.0,5.5,40.0,2.42,270
1221,3,4,15,7.74,748.72,67.5,4.42,40.0,2.04,350
1222,3,4,16,7.6,748.97,64.5,4.75,40.0,1.32,250
1223,3,4,17,6.48,749.43,69.5,2.83,40.0,1.22,440
1224,3,4,18,5.39,749.81,74.92,2.42,40.0,1.22,550
1225,3,4,19,3.65,749.97,82.75,2.58,40.0,0.98,610
1226,3,4,20,2.14,749.8,89.25,2.0,35.0,0.55,550
1227,3,4,21,1.42,749.63,91.42,2.42,25.92,0.16,440
1228,3,4,22,1.59,749.15,92.0,3.0,23.0,0.39,300
1229,3,4,23,2.29,748.47,89.5,3.0,25.5,0.72,290
1230,4,5,0,2.91,747.58,84.33,3.42,33.58,0.48,290
1231,4,5,1,3.53,746.58,79.92,4.42,40.0,0.26,300
1232,4,5,2,4.17,745.58,75.33,6.25,40.0,0.08,280
1233,4,5,3,4.19,744.38,76.33,7.58,48.75,0.32,210
1234,4,5,4,3.94,742.92,82.67,7.0,52.25,1.19,280
1235,4,5,5,3.88,741.56,87.5,7.42,48.75,1.89,290
1236,4,5,6,3.75,740.69,91.12,7.64,59.75,2.38,270
1237,4,5,7,3.88,740.42,91.4,6.79,56.75,2.56,210
1238,4,5,8,4.01,740.14,91.69,5.93,53.75,2.75,320
1239,4,5,9,4.14,739.87,91.98,5.07,50.75,2.93,280
1240,4,5,10,4.27,739.6,92.26,4.21,47.75,3.12,220
1241,4,5,11,4.4,739.33,92.55,3.36,44.75,3.31,280
1242,4,5,12,4.52,739.06,92.83,2.5,41.75,3.49,320
1243,4,5,13,5.3,738.84,90.67,3.17,40.0,3.89,270
1244,4,5,14,5.6,738.8,88.25,3.75,37.0,3.78,240
1245,4,5,16,7.41,739.11,70.33,1.0,40.0,2.28,280
1246,4,5,17,6.68,739.26,70.58,1.0,30.08,1.66,440
1247,4,5,18,5.1,739.47,80.58,1.0,30.08,1.99,570
1248,4,5,19,3.0,739.82,89.92,1.0,29.5,1.47,400
1249,4,5,20,2.42,739.94,92.42,1.42,22.0,1.26,710
1250,4,5,21,2.05,740.12,93.0,2.0,22.83,0.95,690
1251,4,5,22,1.53,740.34,92.58,1.58,23.58,0.39,530
1252,4,5,23,0.97,740.44,94.08,1.0,39.25,0.1,260
1253,5,6,0,0.54,740.5,97.0,1.0,62.0,0.14,290
1254,5,6,1,0.6,740.42,97.0,1.42,61.58,0.2,220
1255,5,6,2,0.39,740.26,97.83,1.17,58.08,0.08,290
1256,5,6,3,0.1,740.2,99.0,0.42,53.17,-0.1,280
1257,5,6,4,0.22,740.28,99.0,1.0,45.33,0.02,280
1258,5,6,5,0.48,740.44,98.17,1.0,39.33,0.2,210
1259,5,6,6,0.85,740.67,96.58,1.0,44.83,0.37,270
1260,5,6,7,1.2,740.98,96.42,1.0,41.0,0.68,280
1261,5,6,8,1.45,741.27,96.58,1.0,37.33,0.97,270
1262,5,6,9,2.18,741.54,93.92,1.0,50.33,1.24,270
1263,5,6,10,2.82,741.77,91.42,1.42,56.58,1.51,380
1264,5,6,11,3.38,742.04,89.08,2.0,55.25,1.72,460
1265,5,6,12,4.19,742.18,86.67,1.58,59.42,2.14,470
1266,5,6,13,5.02,742.42,81.92,1.0,40.92,2.07,460
1267,5,6,14,5.78,742.66,66.17,1.0,33.33,-0.15,490
1268,5,6,15,6.17,742.72,60.5,1.0,38.0,-1.02,330
1269,5,6,16,6.38,742.95,63.5,1.75,37.0,-0.25,210
1270,5,6,17,5.42,743.12,67.83,2.42,40.0,-0.13,380
1271,5,6,18,3.55,743.45,75.5,3.0,40.0,-0.45,250
1272,5,6,19,2.28,743.69,83.73,2.57,40.0,-0.21,430
1273,5,6,20,2.5,743.92,86.42,2.42,32.5,0.44,460
1274,5,6,21,3.12,744.18,90.33,3.0,23.25,1.62,520
1275,5,6,22,3.08,744.34,94.58,3.42,25.0,2.24,550
1276,5,6,23,3.28,744.44,93.17,4.0,31.25,2.26,260
1277,6,7,0,3.4,744.58,92.42,4.42,34.58,2.24,250
1278,6,7,1,3.32,744.7,93.0,5.0,32.42,2.26,280
1279,6,7,2,3.32,744.78,93.0,5.42,40.0,2.28,250
1280,6,7,3,3.29,744.94,93.0,5.58,35.42,2.19,240
1281,6,7,4,2.79,745.04,93.83,5.83,33.58,1.82,290
1282,6,7,5,2.71,745.14,93.33,7.42,40.0,1.7,250
1283,6,7,6,3.0,745.28,91.0,7.58,40.0,1.7,230
1284,6,7,7,2.79,745.52,91.83,7.0,35.0,1.62,280
1285,6,7,8,2.67,745.78,93.83,6.17,24.67,1.75,260
1286,6,7,9,2.9,746.15,95.0,5.42,20.0,2.1,310
1287,6,7,10,2.82,746.62,95.0,6.0,20.83,2.02,330
1288,6,7,11,2.99,746.8,94.17,6.0,29.5,2.11,450
1289,6,7,12,3.73,746.88,93.0,6.42,40.0,2.69,530
1290,6,7,13,4.53,746.96,91.75,6.58,40.0,3.22,490
1291,6,7,14,4.46,747.02,90.42,6.0,32.5,2.98,360
1292,6,7,15,3.41,747.28,91.42,5.17,29.5,2.15,460
1293,6,7,16,2.67,747.4,92.42,4.0,48.75,1.51,440
1294,6,7,17,2.53,747.4,92.17,3.17,52.25,1.35,460
1295,6,7,19,2.4,747.77,91.67,1.0,35.67,1.13,340
1296,6,7,20,1.41,747.96,96.67,1.0,24.22,0.89,390
1297,6,7,21,0.89,748.0,98.42,1.42,38.25,0.68,380
1298,6,7,22,0.77,748.0,98.17,1.58,61.83,0.54,410
1299,6,7,23,0.58,747.88,97.42,1.0,57.17,0.23,350
1300,7,1,0,0.0,747.7,98.0,1.0,47.75,-0.3,250
1301,7,1,1,0.17,747.66,97.58,1.0,52.67,-0.18,290
1302,7,1,2,0.48,747.52,97.0,1.42,61.58,0.04,260
1303,7,1,3,0.39,747.36,97.83,2.0,40.17,0.06,240
1304,7,1,4,0.06,747.22,99.42,1.58,11.42,0.0,260
1305,7,1,5,0.04,747.14,100.0,1.0,20.33,0.04,220
1306,7,1,6,0.14,747.24,99.58,1.42,26.17,0.1,270
1307,7,1,7,0.24,747.47,99.0,1.58,25.08,0.14,320
1308,7,1,8,0.5,747.78,98.2,1.0,37.4,0.28,470
1309,7,1,9,1.01,748.02,96.58,2.25,50.17,0.52,470
1310,7,1,12,3.82,748.88,75.5,4.75,40.0,-0.15,260
1311,7,1,13,3.98,748.92,73.67,4.92,40.0,-0.3,120
1312,7,1,14,5.22,749.18,75.17,3.17,40.0,1.13,70
1313,7,1,15,5.39,749.22,74.08,3.0,40.0,1.12,370
1314,7,1,16,2.47,749.8,87.67,1.67,26.67,0.6,220
1315,7,1,17,2.39,750.17,91.08,1.42,28.33,1.09,400
1316,7,1,18,2.62,750.78,89.92,1.58,40.0,1.12,520
1317,7,1,19,1.8,751.55,93.0,1.0,34.5,0.8,550
1318,7,1,20,1.99,752.01,91.58,1.0,29.0,0.75,700
1319,7,1,21,1.32,752.51,92.25,1.0,25.67,0.23,550
1320,7,1,22,0.72,752.97,94.83,1.42,21.0,0.0,460
1321,7,1,23,0.52,753.37,96.0,1.58,38.92,-0.04,370
1322,8,2,0,0.27,753.77,96.83,1.0,58.17,-0.14,370
1323,8,2,1,0.39,754.12,98.42,1.0,49.58,0.13,350
1324,8,2,2,0.97,754.34,99.0,1.0,45.67,0.77,300
1325,8,2,3,0.74,754.48,99.0,1.0,37.25,0.54,250
1326,8,2,4,-0.27,754.77,99.0,1.0,26.17,-0.43,270
1327,8,2,5,-0.68,755.21,99.42,1.0,16.75,-0.73,280
1328,8,2,6,-0.54,755.75,99.58,1.42,15.0,-0.58,240
1329,8,2,7,-0.52,756.27,99.42,2.0,25.0,-0.58,340
1330,8,2,8,0.14,756.71,99.58,2.0,38.17,0.06,310
1331,8,2,9,1.23,757.12,98.17,2.42,47.0,0.95,200
1332,8,2,10,2.78,757.3,93.25,2.58,44.33,1.76,290
1333,8,2,11,4.76,757.3,84.25,2.42,28.92,2.23,300
1334,8,2,12,5.87,757.3,75.27,3.0,40.0,1.72,450
1335,8,2,13,6.46,757.24,66.33,3.58,40.0,0.47,250
1336,8,2,14,6.67,757.12,63.83,3.58,40.0,0.13,250
1337,8,2,15,6.78,757.0,64.17,3.42,40.0,0.35,260
1338,8,2,16,6.77,756.88,60.92,3.58,40.0,-0.38,290
1339,8,2,17,6.54,756.74,61.33,3.0,40.0,-0.52,290
1340,8,2,18,5.8,756.87,66.67,3.0,40.0,0.03,320
1341,8,2,19,5.34,757.12,70.83,3.0,40.0,0.41,740
1342,8,2,20,4.98,756.67,73.25,3.42,40.0,0.53,620
1343,8,2,21,4.52,755.99,74.58,4.0,40.0,0.34,620
1344,8,2,22,4.66,755.28,74.83,4.42,40.0,0.52,360
1345,8,2,23,4.6,754.41,75.58,5.42,40.0,0.62,220
1346,9,3,0,4.6,753.67,73.75,6.0,40.0,0.29,300
1347,9,3,1,4.52,752.91,72.42,5.58,40.0,0.0,280
1348,9,3,2,4.27,752.0,72.58,5.42,40.0,-0.21,230
1349,9,3,3,3.93,750.76,72.83,6.42,40.0,-0.5,300
1350,9,3,4,3.82,749.54,72.33,7.0,40.0,-0.71,270
1351,9,3,5,3.88,748.48,71.25,6.58,40.0,-0.92,210
1352,9,3,6,3.87,747.44,72.17,6.83,40.0,-0.76,290
1353,9,3,7,4.02,746.47,71.42,8.0,40.0,-0.7,330
1354,9,3,8,4.05,745.82,70.83,8.0,40.0,-0.79,320
1355,9,3,9,4.8,744.93,66.0,8.0,40.0,-1.07,230
1356,9,3,10,5.45,744.55,62.0,9.0,40.0,-1.3,280
1357,9,3,11,6.11,744.36,59.0,9.58,40.0,-1.38,280
1358,9,3,12,6.44,744.3,59.83,9.0,40.0,-0.91,300
1359,9,3,13,6.83,744.22,62.67,9.42,40.0,0.12,440
1360,9,3,14,7.13,744.35,65.42,9.17,40.0,1.0,520
1361,9,3,15,6.78,744.91,65.58,7.17,40.0,0.75,680
1362,9,3,16,6.56,745.37,64.17,5.17,40.0,0.19,620
1363,9,3,17,6.33,745.93,63.42,4.42,40.0,-0.18,610
1364,9,3,18,6.07,746.67,64.67,5.33,40.0,-0.17,610
1365,9,3,19,5.88,747.45,66.42,6.0,40.0,0.06,810
1366,9,3,20,5.24,748.17,69.5,5.17,40.0,0.08,780
1367,9,3,21,4.77,749.03,72.17,3.17,40.0,0.2,670
1368,9,3,22,4.79,749.71,73.08,1.58,35.42,0.32,340
1369,9,3,23,4.33,750.29,76.83,1.42,27.75,0.54,350
1370,10,4,0,3.56,750.95,78.83,1.58,24.75,0.23,370
1371,10,4,1,2.34,751.67,80.83,1.0,22.58,-0.59,300
1372,10,4,2,1.32,752.45,84.08,1.0,21.17,-1.08,280
1373,10,4,3,0.8,753.13,87.0,1.42,38.75,-1.2,250
1374,10,4,4,0.72,753.77,87.0,1.58,65.0,-1.28,250
1375,10,4,5,0.18,754.38,88.25,1.0,64.58,-1.61,290
1376,10,4,6,-0.48,755.23,90.42,1.0,64.0,-1.9,210
1377,10,4,7,-0.43,755.99,91.42,1.0,62.75,-1.69,310
1378,10,4,8,0.68,756.65,89.5,1.0,61.83,-0.94,330
1379,10,4,9,2.63,757.2,83.0,1.0,63.33,-0.07,220
1380,10,4,10,5.35,757.85,72.0,1.0,43.5,0.65,340
1381,10,4,11,7.39,758.22,64.5,1.42,24.25,1.07,450
1382,10,4,12,8.83,758.52,60.17,1.58,26.0,1.42,470
1383,10,4,13,9.42,758.74,57.33,1.0,23.92,1.31,510
1384,10,4,14,9.72,758.97,55.0,1.0,21.42,1.07,300
1385,10,4,15,9.86,759.28,54.58,1.42,22.0,1.09,350
1386,10,4,16,9.8,759.48,51.92,2.0,22.42,0.22,560
1387,10,4,17,9.72,759.67,50.0,1.83,23.0,-0.4,360
1388,10,4,18,7.2,760.53,65.5,1.75,54.5,1.05,300
1389,10,4,19,6.29,760.99,68.17,2.0,65.0,0.82,830
1390,10,4,20,5.54,761.57,70.33,2.0,64.17,0.47,840
1391,10,4,21,4.15,762.01,78.75,2.0,62.17,0.7,600
1392,10,4,22,3.14,762.42,82.33,1.58,61.42,0.45,390
1393,10,4,23,2.7,762.77,82.08,1.0,61.17,-0.07,240
1394,11,5,0,1.88,763.0,84.58,1.0,60.42,-0.47,300
1395,11,5,1,1.41,763.08,85.67,1.0,57.25,-0.74,290
1396,11,5,2,0.71,763.28,88.42,1.0,49.92,-1.01,240
1397,11,5,3,0.34,763.4,89.42,1.0,44.5,-1.18,300
1398,11,5,4,0.11,763.48,91.25,1.42,38.5,-1.12,240
1399,11,5,5,-0.59,763.6,93.42,1.58,33.75,-1.55,300
1400,11,5,6,-0.92,763.85,93.58,1.0,26.58,-1.86,250
1401,11,5,7,-0.68,764.32,93.83,1.0,16.5,-1.55,360
1402,11,5,8,0.55,764.65,93.0,1.0,15.0,-0.5,400
1403,11,5,9,2.0,764.82,90.25,1.25,22.25,0.48,180
1404,11,5,10,3.91,765.07,83.83,2.0,44.67,1.34,310
1405,11,5,11,5.61,765.3,74.67,2.83,56.5,1.4,250
1406,11,5,12,7.31,765.26,65.42,4.0,61.25,1.11,380
1407,11,5,13,8.72,765.03,56.92,4.0,45.08,0.58,260
1408,11,5,14,9.59,764.8,53.58,4.0,38.75,0.52,310
1409,11,5,15,9.83,764.76,55.08,4.42,65.0,1.08,230
1410,11,5,16,9.43,764.74,57.58,5.0,65.0,1.39,290
1411,11,5,17,8.82,764.8,57.83,4.17,46.67,0.89,320
1412,11,5,18,7.87,764.93,63.0,2.67,35.67,1.07,500
1413,11,5,19,6.9,765.45,71.5,2.0,64.5,2.0,520
1414,11,5,20,6.47,765.82,72.42,2.0,64.0,1.75,690
1415,11,5,21,5.58,766.12,76.75,2.0,59.0,1.73,560
1416,11,5,22,4.79,766.42,82.42,2.0,52.0,2.07,280
1417,11,5,23,4.83,766.6,83.83,2.0,49.5,2.32,300
1418,12,6,0,5.01,766.47,83.75,2.42,48.5,2.44,240
1419,12,6,1,3.81,766.3,84.5,2.17,49.08,1.42,290
1420,12,6,2,2.41,766.42,88.0,1.42,43.75,0.61,260
1421,12,6,3,1.71,766.52,89.67,2.0,39.08,0.16,250
1422,12,6,4,1.18,766.4,92.42,1.58,34.17,0.06,310
1423,12,6,5,0.46,766.48,93.42,1.0,31.75,-0.46,230
1424,12,6,6,-0.38,766.68,94.0,1.0,22.08,-1.18,280
1425,12,6,7,-0.46,766.88,95.67,1.0,9.33,-1.05,270
1426,12,6,8,0.27,767.12,98.42,1.0,9.08,0.05,350
1427,12,6,9,2.12,767.38,96.92,1.0,20.33,1.68,310
1428,12,6,10,4.11,767.5,91.92,1.0,34.92,2.88,510
1429,12,6,11,6.1,767.5,80.25,1.42,48.17,2.78,680
1430,12,6,12,8.25,767.35,67.25,2.75,63.25,2.5,320
1431,12,6,13,8.65,767.15,62.0,3.0,43.0,1.65,530
1432,12,6,14,9.01,766.92,56.17,3.42,22.0,0.64,590
1433,12,6,15,9.51,766.76,54.17,3.58,21.17,0.66,480
1434,12,6,16,9.8,766.7,51.75,3.42,22.08,0.27,420
1435,12,6,17,9.42,766.7,53.33,3.58,41.67,0.3,510
1436,12,6,18,8.2,766.83,61.0,3.0,64.33,1.03,430
1437,12,6,19,5.95,767.25,72.0,2.5,62.0,1.2,450
1438,12,6,20,4.77,767.53,78.67,2.0,59.0,1.27,440
1439,12,6,21,4.07,767.8,82.0,2.33,57.0,1.17,450
1440,12,6,22,3.29,767.92,84.08,3.0,58.5,0.77,580
1441,12,6,23,1.97,768.14,87.0,2.58,56.25,0.01,290
1442,13,7,0,1.29,768.16,87.42,2.0,55.5,-0.57,310
1443,13,7,1,0.83,768.14,88.0,1.58,50.75,-0.97,310
1444,13,7,2,0.56,768.28,88.42,1.0,47.75,-1.2,270
1445,13,7,3,0.04,768.32,90.25,1.42,41.0,-1.41,330
1446,13,7,4,-0.93,768.28,92.42,1.58,34.0,-1.99,260
1447,13,7,5,-1.07,768.57,93.0,1.83,36.08,-2.07,340
1448,13,7,6,-0.81,768.97,93.42,2.58,40.25,-1.77,270
1449,13,7,7,-0.89,769.37,94.0,2.83,44.08,-1.79,330
1450,13,7,8,-0.27,769.72,92.33,4.0,51.58,-1.38,390
1451,13,7,9,1.12,769.82,86.25,4.83,60.08,-0.95,430
1452,13,7,10,3.32,769.7,75.58,6.42,46.33,-0.68,680
1453,13,7,11,5.35,769.66,67.17,6.58,23.0,-0.26,550
1454,13,7,12,7.02,769.47,64.75,6.0,24.25,0.79,390
1455,13,7,13,8.28,769.26,61.33,6.0,24.75,1.2,390
1456,13,7,14,9.01,768.99,57.75,6.42,30.08,1.03,310
1457,13,7,15,9.42,768.58,56.0,7.0,35.0,0.92,380
1458,13,7,16,9.6,768.32,56.42,6.58,28.0,1.18,360
1459,13,7,17,9.27,768.28,57.42,6.0,28.0,1.18,390
1460,13,7,18,7.88,768.52,63.0,4.75,26.75,1.21,640
1461,13,7,19,6.27,768.74,72.08,3.42,23.75,1.54,670
1462,13,7,20,5.51,768.92,75.42,4.0,22.42,1.43,700
1463,13,7,21,4.98,769.06,76.83,4.0,22.58,1.2,490
1464,13,7,22,4.51,769.12,78.83,4.0,21.58,1.12,300
1465,13,7,23,3.6,769.26,82.5,3.58,38.92,0.92,290
1466,14,1,0,2.4,769.16,87.25,2.17,63.58,0.47,220
1467,14,1,1,1.74,768.97,88.58,1.83,63.0,0.0,290
1468,14,1,2,1.47,768.76,88.42,3.0,63.0,-0.29,280
1469,14,1,3,0.71,768.58,89.0,3.0,63.0,-0.95,240
1470,14,1,4,0.13,768.4,89.83,3.0,62.58,-1.34,300
1471,14,1,5,-0.06,768.4,90.58,3.42,61.58,-1.4,220
1472,14,1,6,-0.08,768.48,90.42,4.42,60.58,-1.44,300
1473,14,1,7,-0.12,768.77,90.58,4.58,60.42,-1.5,270
1474,14,1,8,0.4,769.0,88.33,4.67,61.67,-1.33,300
1475,14,1,9,1.58,768.92,83.5,6.38,63.75,-0.92,370
1476,14,1,11,3.4,768.64,76.75,5.58,38.75,-0.37,210
1477,14,1,12,3.9,768.53,75.0,6.0,21.33,-0.23,320
1478,14,1,14,5.61,767.77,61.58,6.83,27.17,-1.28,280
1479,14,1,15,7.4,767.1,57.0,5.75,26.75,-0.65,270
1480,14,1,17,7.57,766.66,57.08,5.17,25.0,-0.43,230
1481,14,1,19,4.7,766.76,67.92,3.0,22.42,-0.78,590
1482,14,1,20,4.08,766.7,67.08,2.58,22.58,-1.51,650
1483,14,1,21,3.12,766.7,70.42,2.42,22.0,-1.84,650
1484,14,1,22,2.67,766.66,71.42,2.58,22.0,-2.07,460
1485,14,1,23,1.87,766.6,73.67,2.42,22.0,-2.38,370
1486,15,2,0,1.11,766.47,76.83,2.58,21.58,-2.62,240
1487,15,2,1,0.53,766.42,80.08,2.0,39.33,-2.59,290
1488,15,2,2,0.26,766.43,83.0,2.0,65.0,-2.34,290
1489,15,2,3,-0.09,766.12,84.25,1.58,64.17,-2.48,220
1490,15,2,4,-0.75,765.96,86.42,1.0,62.58,-2.77,290
1491,15,2,5,-1.39,765.94,87.83,1.0,61.58,-3.17,310
1492,15,2,6,-1.51,766.0,89.42,1.42,60.58,-3.02,260
1493,15,2,7,-0.8,766.0,91.0,2.0,60.5,-2.1,360
1494,15,2,8,0.12,766.0,89.92,2.0,61.42,-1.41,340
1495,15,2,9,2.0,766.0,84.0,1.5,62.0,-0.5,410
1496,15,2,10,4.04,765.88,77.25,1.42,62.83,0.33,350
1497,15,2,11,6.46,765.58,68.25,2.83,64.42,0.97,290
1498,15,2,12,8.48,765.32,60.6,4.4,47.0,1.24,440
1499,15,2,13,9.75,765.03,57.42,5.0,38.75,1.63,470
1500,15,2,14,10.31,764.47,57.58,5.0,65.0,2.18,320
1501,15,2,15,10.39,763.92,59.92,5.42,64.17,2.8,350
1502,15,2,16,9.9,763.72,66.8,6.0,45.8,3.9,450
1503,15,2,17,8.9,763.53,73.67,6.33,21.0,4.33,360
1504,15,2,18,7.12,763.57,80.25,7.0,23.0,3.88,250
1505,15,2,19,6.53,763.93,82.67,6.33,22.0,3.73,370
1506,15,2,20,6.36,764.28,82.75,5.0,37.92,3.59,510
1507,15,2,21,6.15,764.45,82.5,4.5,62.5,3.35,530
1508,15,2,22,5.54,764.58,85.67,3.58,61.58,3.23,370
1509,15,2,23,4.65,764.62,89.25,3.0,60.17,2.96,370
1510,16,3,0,4.34,764.5,91.83,3.0,57.33,3.07,360
1511,16,3,1,4.65,764.5,91.75,2.58,54.58,3.34,330
1512,16,3,2,4.79,764.5,89.17,2.83,55.67,3.11,310
1513,16,3,3,4.46,764.42,88.0,4.0,57.17,2.66,210
1514,16,3,4,3.94,764.3,89.25,3.58,53.5,2.35,310
1515,16,3,5,2.92,764.34,91.83,2.58,46.25,1.75,280
1516,16,3,6,2.32,764.44,93.83,2.83,38.92,1.44,240
1517,16,3,7,2.32,764.58,93.8,4.0,45.2,1.42,590
1518,16,3,8,3.0,764.74,87.0,4.42,44.0,0.97,500
1519,16,3,10,6.0,764.85,61.0,8.5,34.5,-1.05,350
1520,16,3,11,6.75,764.8,56.0,9.5,34.5,-1.45,410
1521,16,3,12,7.04,764.8,56.8,8.6,29.0,-1.04,380
1522,16,3,13,7.31,764.63,56.33,8.0,28.17,-1.01,650
1523,16,3,15,8.38,764.08,48.58,8.0,27.75,-1.96,410
1524,16,3,16,8.07,764.03,49.33,8.33,28.33,-2.13,440
1525,16,3,19,6.02,764.97,59.33,6.42,24.83,-1.44,590
1526,16,3,20,5.18,765.22,62.25,5.58,23.17,-1.52,830
1527,16,3,21,4.52,765.48,64.0,5.0,22.42,-1.74,600
1528,16,3,22,4.02,765.64,66.08,4.58,22.58,-1.8,300
1529,16,3,23,3.08,765.74,70.67,3.58,21.17,-1.84,270
1530,17,4,0,2.29,765.84,74.67,3.42,20.0,-1.78,320
1531,17,4,1,1.5,765.94,79.5,4.0,38.33,-1.68,300
1532,17,4,2,0.8,766.0,82.58,4.0,64.0,-1.84,220
1533,17,4,3,0.72,766.0,82.42,3.58,64.0,-1.94,310
1534,17,4,4,0.48,766.0,83.83,3.0,63.58,-1.96,300
1535,17,4,5,-0.08,765.96,86.25,2.58,62.58,-2.07,260
1536,17,4,6,-0.52,766.07,87.58,1.58,62.42,-2.34,270
1537,17,4,7,-0.27,766.42,88.67,1.42,62.17,-1.98,380
1538,17,4,8,0.83,766.63,86.33,2.33,47.67,-1.23,260
1539,17,4,9,3.7,766.66,74.08,3.42,21.0,-0.52,440
1540,17,4,10,5.81,766.6,67.92,4.0,39.33,0.21,370
1541,17,4,11,7.42,766.43,60.83,4.0,47.08,0.12,310
1542,17,4,12,8.8,766.03,53.33,4.0,24.5,-0.36,540
1543,17,4,13,9.54,765.63,51.83,4.42,25.5,0.03,310
1544,17,4,14,9.77,765.28,52.17,4.58,23.67,0.33,320
1545,17,4,15,10.08,764.93,50.17,4.0,26.83,0.06,420
1546,17,4,16,10.16,764.62,49.0,4.42,26.75,-0.08,520
1547,17,4,17,9.89,764.38,51.08,4.58,24.17,0.17,550
1548,17,4,18,8.82,764.2,57.61,3.44,22.44,0.78,400
1549,17,4,19,6.26,764.24,68.67,2.0,39.33,0.83,760
1550,17,4,20,5.08,764.34,73.08,2.42,64.58,0.6,810
1551,17,4,21,4.04,764.44,78.92,2.58,63.17,0.64,570
1552,17,4,22,3.02,764.46,84.67,2.0,61.58,0.66,420
1553,17,4,23,2.33,764.28,87.42,1.58,61.0,0.48,380
1554,18,5,0,2.06,764.1,88.42,1.0,61.0,0.34,230
1555,18,5,1,1.71,764.02,89.83,1.42,58.5,0.23,310
1556,18,5,2,1.3,763.82,91.0,2.0,50.83,0.0,310
1557,18,5,3,1.09,763.53,91.83,1.58,40.0,-0.08,220
1558,18,5,4,0.47,763.17,94.25,1.0,25.08,-0.37,300
1559,18,5,5,0.5,763.0,97.67,1.83,8.58,0.15,290
1560,18,5,6,1.53,763.12,99.58,3.0,1.42,1.49,280
1561,18,5,7,2.08,763.34,99.42,3.0,4.08,2.02,360
1562,18,5,8,2.28,763.48,99.58,3.0,8.25,2.24,300
1563,18,5,9,2.44,763.6,98.58,3.0,10.0,2.26,260
1564,18,5,10,2.67,763.6,97.17,2.58,18.75,2.24,320
1565,18,5,11,3.23,763.6,93.5,2.0,36.42,2.26,300
1566,18,5,12,4.28,763.47,86.25,2.0,51.08,2.16,500
1567,18,5,13,5.77,763.09,77.67,2.0,45.17,2.1,340
1568,18,5,14,7.37,762.59,71.33,2.42,25.5,2.39,310
1569,18,5,15,8.01,762.22,71.92,3.42,33.58,3.13,300
1570,18,5,16,6.93,762.1,80.58,4.0,40.0,3.72,340
1571,18,5,17,6.04,762.1,86.17,4.0,40.0,3.82,490
1572,18,5,18,5.95,762.15,86.0,4.0,52.5,3.7,410
1573,18,5,19,5.63,762.2,88.25,4.0,47.08,3.78,690
1574,18,5,20,5.28,762.28,90.83,4.0,39.5,3.9,590
1575,18,5,21,5.06,762.44,91.17,4.42,62.75,3.73,470
1576,18,5,22,5.0,762.5,90.0,4.17,61.0,3.46,290
1577,18,5,23,5.12,762.5,89.17,3.0,61.42,3.44,320
1578,19,6,0,5.34,762.54,88.0,3.42,60.75,3.5,320
1579,19,6,1,5.07,762.56,90.5,4.0,59.83,3.58,280
1580,19,6,2,4.68,762.33,92.33,3.58,62.25,3.53,260
1581,19,6,3,4.76,761.97,89.58,2.58,64.0,3.18,320
1582,19,6,4,4.66,761.8,88.58,1.58,64.42,2.92,290
1583,19,6,5,4.6,761.8,88.0,1.42,65.0,2.8,230
1584,19,6,6,4.68,761.8,88.0,2.0,46.67,2.88,310
1585,19,6,7,4.88,761.97,87.17,2.0,21.0,2.92,340
1586,19,6,8,5.04,762.24,84.33,2.42,39.33,2.59,390
1587,19,6,9,5.13,762.4,81.67,3.0,64.0,2.27,180
1588,19,6,10,5.37,762.64,80.58,3.0,62.0,2.24,660
1589,19,6,12,6.19,762.68,72.0,4.0,27.75,1.49,250
1590,19,6,14,6.55,762.45,70.5,3.5,25.0,1.55,490
1591,19,6,15,6.77,762.36,70.17,3.0,32.42,1.66,490
1592,19,6,16,7.04,762.22,68.58,3.0,35.42,1.6,610
1593,19,6,17,7.02,762.1,68.0,3.42,26.92,1.52,540
1594,19,6,18,6.8,762.13,68.33,3.67,24.0,1.33,500
1595,19,6,19,6.39,762.2,71.08,2.58,22.33,1.41,680
1596,19,6,20,6.02,762.37,76.08,2.42,20.83,2.03,650
1597,19,6,21,5.73,762.56,79.83,3.42,22.83,2.46,590
1598,19,6,22,5.42,762.5,81.83,3.58,24.42,2.48,430
1599,19,6,23,5.22,762.5,83.42,3.0,24.58,2.6,260
1600,20,7,0,5.14,762.42,83.17,3.0,23.58,2.52,350
1601,20,7,1,5.24,762.3,81.17,3.0,23.0,2.28,340
